rgiid,site,lat,lon,elevation,slope,aspect
01.00570,pt000134,63.25707405778104,-145.44713180105546,1219.4976806640625,6.856474876403809,223.38525390625
01.00570,pt000135,63.25707405778104,-145.4461086822296,1223.9256591796875,5.224740982055664,163.88111877441406
01.00570,pt000136,63.25707405778104,-145.44508556340375,1223.939453125,4.963843822479248,289.8464050292969
01.00570,pt000137,63.25707405778104,-145.4440624445779,1226.8115234375,5.455788612365723,303.70660400390625
01.00570,pt000138,63.25707405778104,-145.44303932575204,1232.0433349609375,6.802339553833008,273.8177795410156
01.00570,pt000139,63.25707405778104,-145.44201620692618,1238.3934326171875,12.777926445007324,279.05419921875
01.00570,pt000140,63.25707405778104,-145.44099308810033,1253.235107421875,14.049761772155762,274.3184814453125
01.00570,pt000141,63.25707405778104,-145.43996996927447,1274.7076416015625,16.365562438964844,267.3964538574219
01.00570,pt000142,63.25707405778104,-145.43894685044862,1277.278076171875,4.020071029663086,191.21107482910156
01.00570,pt000143,63.25707405778104,-145.43792373162276,1270.8009033203125,14.90024471282959,114.35777282714844
01.00570,pt000144,63.25707405778104,-145.4369006127969,1259.6351318359375,17.143692016601562,147.37380981445312
01.00570,pt000145,63.25707405778104,-145.43587749397105,1259.953369140625,11.92878532409668,273.4853210449219
01.00570,pt000146,63.25707405778104,-145.4348543751452,1269.300537109375,5.282887935638428,270.9403991699219
01.00570,pt000147,63.25707405778104,-145.43383125631934,1273.81298828125,7.629744529724121,241.36416625976562
01.00570,pt000148,63.25707405778104,-145.43280813749348,1284.232177734375,11.093536376953125,226.97596740722656
01.00570,pt000149,63.25707405778104,-145.43178501866763,1283.6732177734375,14.518112182617188,148.4348907470703
01.00570,pt000150,63.25707405778104,-145.43076189984177,1279.8861083984375,9.220601081848145,230.93807983398438
01.00570,pt000151,63.25707405778104,-145.4297387810159,1286.6759033203125,9.576376914978027,232.1261444091797
01.00570,pt000152,63.25707405778104,-145.42871566219006,1291.1710205078125,9.655234336853027,229.4376220703125
01.00570,pt000153,63.25707405778104,-145.4276925433642,1298.4715576171875,10.32994270324707,245.39266967773438
01.00570,pt000154,63.25707405778104,-145.42666942453835,1304.3724365234375,7.369601249694824,205.5799102783203
01.00570,pt000155,63.25707405778104,-145.4256463057125,1306.474609375,8.227420806884766,217.82241821289062
01.00570,pt000156,63.25707405778104,-145.42462318688663,1310.2462158203125,7.249810218811035,189.09844970703125
01.00570,pt000157,63.25707405778104,-145.42360006806078,1310.5067138671875,8.561325073242188,178.20703125
01.00570,pt000158,63.25707405778104,-145.42257694923492,1312.983642578125,8.132107734680176,227.2462615966797
01.00570,pt000159,63.25707405778104,-145.42155383040907,1318.0240478515625,9.598331451416016,254.84475708007812
01.00570,pt000160,63.25707405778104,-145.4205307115832,1322.9947509765625,8.975478172302246,280.92999267578125
01.00570,pt000161,63.25707405778104,-145.41950759275736,1339.6529541015625,20.4263858795166,284.1913146972656
01.00570,pt000162,63.25707405778104,-145.4184844739315,1360.282958984375,22.021236419677734,289.5052490234375
01.00570,pt000163,63.258097176606896,-145.44508556340375,1232.6502685546875,6.4251179695129395,188.1016845703125
01.00570,pt000164,63.258097176606896,-145.4440624445779,1232.3890380859375,8.192831039428711,166.8728485107422
