,tp,bcdry,LWin,SWin,sp,dustwet,ocwet,tcc,temp,dustdry,uwind,ocdry,bcwet,rh
2024-12-03 05:00:00,1.6093253e-07,1.5908402e-15,717029.06,0.0,86232.93,0.0,0.0,0.14959717,-13.938385,5.6864286e-15,-1.9061129,1.15987355e-14,0.0,95.572266
2024-12-03 06:00:00,2.8833745e-07,1.6397892e-15,720641.7,0.0,86253.914,0.0,0.0,0.1739502,-13.976227,6.054185e-15,-1.5222609,1.1432291e-14,0.0,95.123955
2024-12-03 07:00:00,5.9828164e-07,1.8261554e-15,726903.2,0.0,86265.805,0.0,0.0,0.20819092,-14.014557,6.9163425e-15,-1.2248163,1.2425689e-14,0.0,94.4914
2024-12-03 08:00:00,9.916723e-07,2.3380549e-15,734768.56,0.0,86270.664,0.0,0.0,0.22802734,-13.890961,9.152402e-15,-1.3405683,1.588617e-14,0.0,92.6425
2024-12-03 09:00:00,7.1972613e-07,3.4401182e-15,730453.2,0.0,86277.664,0.0,0.0,0.37805176,-13.805725,1.3884734e-14,-1.7439103,2.3829239e-14,0.0,89.806206
2024-12-03 10:00:00,3.4831464e-07,4.0277607e-15,719894.6,0.0,86273.87,0.0,0.0,0.33850098,-14.460754,1.6507644e-14,-2.1516166,2.7563907e-14,0.0,87.84572
2024-12-03 11:00:00,5.9162264e-08,4.4729824e-15,695716.1,0.0,86259.664,0.0,0.0,0.43164062,-15.536163,1.8304851e-14,-2.2366037,2.967509e-14,0.0,86.605865
2024-12-03 12:00:00,3.8162395e-10,4.6317286e-15,683496.44,0.0,86243.24,0.0,0.0,0.42089844,-16.424072,1.8617052e-14,-2.0508876,2.9490794e-14,0.0,83.883156
2024-12-03 13:00:00,3.5360602e-15,5.098693e-15,677357.56,0.0,86208.66,0.0,0.0,0.3121338,-16.777283,1.9630131e-14,-1.9195454,3.19908e-14,0.0,80.35498
2024-12-03 14:00:00,1.6442404e-14,5.494223e-15,685881.3,0.0,86166.24,0.0,0.0,0.84399414,-16.638702,2.0428114e-14,-2.0422733,3.5687385e-14,0.0,77.5148
2024-12-03 15:00:00,7.8653106e-10,6.571041e-15,752063.9,0.0,86119.836,0.0,0.0,0.93530273,-16.124695,2.3918367e-14,-2.5842566,4.494161e-14,0.0,78.016495
2024-12-03 16:00:00,5.2340326e-08,6.828283e-15,774821.2,0.0,86052.836,0.0,0.0,0.9680176,-16.205475,2.4494295e-14,-3.141159,4.6274447e-14,0.0,82.426384
2024-12-03 17:00:00,6.003305e-07,6.387848e-15,820300.06,0.0,85981.17,5.1569863e-14,1.6597834e-13,0.9746094,-16.452454,2.357837e-14,-3.4704816,4.329727e-14,3.6790015e-14,87.46353
2024-12-03 18:00:00,7.0840124e-06,5.2336764e-15,880307.0,0.0,85909.83,1.8157699e-13,4.400924e-13,0.99243164,-16.43509,2.157996e-14,-3.4614677,3.7012063e-14,1.0214052e-13,88.36814
2024-12-03 19:00:00,7.402897e-06,4.5122292e-15,890040.4,6960.9375,85809.89,1.1579626e-13,2.2565284e-13,0.99365234,-16.166718,2.064321e-14,-3.4591315,3.1739195e-14,5.3193564e-14,88.015785
2024-12-03 20:00:00,8.08239e-06,4.8309897e-15,893326.3,42595.312,85687.01,1.2700951e-13,2.2476465e-13,0.9946289,-15.995453,2.3724078e-14,-3.4666529,3.2530836e-14,6.158962e-14,88.84483
2024-12-03 21:00:00,1.5217065e-05,3.6032367e-15,899210.8,57346.875,85580.375,6.1117784e-14,9.1371375e-14,0.99365234,-15.370239,1.8450519e-14,-3.3196383,2.3329957e-14,3.07393e-14,88.952866
2024-12-03 22:00:00,8.156299e-05,3.2147846e-15,919722.6,47446.875,85489.7,1.473266e-13,1.7680302e-13,0.99194336,-14.43222,1.7041934e-14,-3.3175468,2.0529922e-14,6.630807e-14,89.33772
2024-12-03 23:00:00,0.00018019677,2.779654e-15,928159.7,19307.812,85395.01,2.0655703e-13,2.3758773e-13,0.98779297,-13.566864,1.5598691e-14,-3.3690443,1.7625165e-14,9.248158e-14,89.73499
2024-12-04 00:00:00,0.00017733575,2.6316378e-15,944746.44,21.251678,85297.04,2.609024e-13,2.5746072e-13,0.9914551,-12.811859,1.581374e-14,-3.5816042,1.6411035e-14,9.6422876e-14,90.21824
2024-12-04 01:00:00,0.000332737,2.681197e-15,957686.4,0.0,85235.65,1.1928236e-12,7.8137496e-13,0.9909668,-12.087799,1.6819879e-14,-3.593869,1.6135519e-14,2.7289282e-13,90.35399
2024-12-04 02:00:00,0.00032167434,2.7646726e-15,965743.06,0.0,85193.48,6.7279515e-13,4.475309e-13,0.98876953,-11.286133,1.7305601e-14,-3.2877774,1.5778665e-14,1.583178e-13,90.33045
2024-12-04 03:00:00,0.00017223359,2.7741335e-15,964078.9,0.0,85143.4,7.560619e-13,6.141754e-13,0.9885254,-10.513214,1.787459e-14,-2.9932783,1.5293365e-14,2.1116442e-13,91.441986
2024-12-04 04:00:00,8.249283e-05,2.6628927e-15,968782.44,0.0,85118.914,1.327827e-12,9.365841e-13,0.9875488,-9.624725,1.9102775e-14,-2.4801307,1.3959356e-14,3.1574743e-13,92.26722
2024-12-04 05:00:00,0.00010495186,2.7893574e-15,925977.5,0.0,85134.84,1.9744206e-12,1.1626256e-12,0.7746582,-8.860199,2.37102e-14,-2.1137636,1.3632229e-14,3.68372e-13,92.238464
2024-12-04 06:00:00,0.00010938645,3.0121514e-15,861982.7,0.0,85167.64,1.8038904e-12,9.672263e-13,0.4440918,-8.701202,2.985112e-14,-1.6069257,1.3656519e-14,2.8144154e-13,91.26937
2024-12-04 07:00:00,0.00010142327,3.001701e-15,846678.94,0.0,85214.49,1.1874945e-12,6.9166894e-13,0.3988037,-8.701813,3.4930392e-14,-0.6888838,1.3844635e-14,2.0305979e-13,90.439835
2024-12-04 08:00:00,0.00012650489,2.8056956e-15,848418.44,0.0,85269.54,8.741896e-13,5.604406e-13,0.50146484,-8.322449,3.6581866e-14,0.22879148,1.3338709e-14,1.7896795e-13,90.04913
2024-12-04 09:00:00,9.760857e-05,2.5283607e-15,858451.8,0.0,85320.45,5.648815e-13,4.6229687e-13,0.4395752,-7.7226257,3.2363e-14,0.5150347,1.22925004e-14,1.418865e-13,90.01584
2024-12-04 10:00:00,6.92606e-05,2.2575774e-15,843363.7,0.0,85372.77,4.0301096e-13,4.2421622e-13,0.4387207,-7.363037,2.5292268e-14,0.6989143,1.1522713e-14,1.2856383e-13,90.52932
2024-12-04 11:00:00,6.020069e-05,2.1435564e-15,848587.94,0.0,85417.43,3.2218672e-13,4.0056847e-13,0.5432129,-7.0989075,1.9206862e-14,0.7910354,1.1096566e-14,1.2262413e-13,91.01021
2024-12-04 12:00:00,5.5241588e-05,2.0565416e-15,851768.7,0.0,85455.336,3.0242475e-13,4.1255888e-13,0.47058105,-6.820862,1.4467594e-14,0.85315275,1.0638181e-14,1.2706503e-13,91.30789
2024-12-04 13:00:00,6.387234e-05,1.982356e-15,856790.44,0.0,85503.99,3.3983927e-13,4.858336e-13,0.4276123,-6.5877686,1.1594896e-14,0.93968356,1.0293068e-14,1.5010215e-13,91.50641
2024-12-04 14:00:00,7.46727e-05,1.9465268e-15,853501.0,0.0,85549.734,3.8691272e-13,5.335732e-13,0.4046631,-6.4460754,1.0599226e-14,0.92593706,1.01372226e-14,1.662559e-13,91.590126
2024-12-04 15:00:00,8.1729886e-05,1.9297539e-15,848074.25,0.0,85600.086,4.3121062e-13,5.2247096e-13,0.35412598,-6.351349,1.0633855e-14,0.89115584,1.01626445e-14,1.7119639e-13,91.49195
2024-12-04 16:00:00,8.637905e-05,2.069505e-15,847378.4,0.0,85664.805,4.7561965e-13,5.178081e-13,0.34680176,-6.160492,1.1553258e-14,1.146805,1.0959204e-14,1.7891244e-13,91.31879
2024-12-04 17:00:00,9.98497e-05,2.3492912e-15,847140.4,0.0,85724.02,5.7820415e-13,5.2424737e-13,0.34472656,-5.7343445,1.2701645e-14,1.4431379,1.18199314e-14,1.9595436e-13,91.14171
2024-12-04 18:00:00,0.000115776056,3.1616767e-15,868742.4,0.0,85796.38,6.397105e-13,5.0359716e-13,0.35827637,-4.908905,1.5376589e-14,1.0848632,1.35273745e-14,2.0133895e-13,91.00376
2024-12-04 19:00:00,0.00011959075,3.53326e-15,871940.8,10810.547,85864.78,7.0210504e-13,5.3201893e-13,0.35351562,-4.271576,1.6313341e-14,1.0111039,1.4061683e-14,2.1432855e-13,90.892715
2024-12-04 20:00:00,0.00010485649,3.6020885e-15,872826.56,80859.375,85916.01,7.691625e-13,5.92415e-13,0.3289795,-3.8153076,1.632722e-14,1.0969313,1.4086174e-14,2.3525626e-13,90.94257
2024-12-04 21:00:00,6.058216e-05,3.0160338e-15,855447.5,130893.75,85929.37,6.3793415e-13,4.92939e-13,0.3092041,-3.6429138,1.3919421e-14,1.1088125,1.2441437e-14,2.0344837e-13,91.07605
2024-12-04 22:00:00,2.7263166e-05,2.6044895e-15,848871.94,111600.0,85919.73,4.3998138e-13,3.618217e-13,0.29797363,-3.629364,1.2243678e-14,1.2312745,1.1487342e-14,1.5037971e-13,91.228264
2024-12-04 23:00:00,1.2534856e-05,2.3116366e-15,845599.0,38545.312,85907.125,2.4957814e-13,2.3725466e-13,0.27648926,-3.9456177,1.0751817e-14,1.0681201,1.0658168e-14,9.806045e-14,91.551765
2024-12-05 00:00:00,5.4359434e-06,2.114594e-15,836559.25,29.704285,85904.8,1.147971e-13,1.2329028e-13,0.24890137,-4.6322937,9.499346e-15,0.81415224,9.86718e-15,4.948819e-14,91.69427
2024-12-05 01:00:00,1.224503e-06,1.9354277e-15,821642.9,0.0,85895.15,2.7776463e-14,3.8316592e-14,0.2803955,-5.4389343,8.34402e-15,0.6054872,8.850644e-15,1.37633935e-14,91.96899
2024-12-05 02:00:00,2.7697536e-07,1.7215363e-15,800675.06,0.0,85884.74,5.8911535e-15,1.4703531e-14,0.83154297,-6.355835,7.212984e-15,0.46469927,7.6606515e-15,3.691494e-15,92.5497
2024-12-05 03:00:00,7.960946e-07,1.5300333e-15,826308.6,0.0,85874.16,2.892132e-14,8.8429284e-14,0.93774414,-7.0117493,6.347353e-15,0.24882579,6.5798074e-15,1.9623194e-14,93.83843
2024-12-05 04:00:00,2.3938715e-06,1.347076e-15,902860.25,0.0,85861.79,4.8211438e-14,1.2151392e-13,0.95092773,-6.8794556,5.696833e-15,0.042408466,5.5233943e-15,2.9545817e-14,94.38097
2024-12-05 05:00:00,2.8140844e-06,1.1397598e-15,937428.3,0.0,85823.06,4.5866092e-14,9.2231785e-14,0.98291016,-6.4173584,4.9440004e-15,-0.27006269,4.363005e-15,2.6756378e-14,93.78634
2024-12-05 06:00:00,2.4572014e-06,1.0247881e-15,961770.9,0.0,85758.984,3.158586e-14,5.639937e-14,0.9914551,-5.841095,4.409668e-15,-0.54007435,3.6429955e-15,1.9005635e-14,92.935524
2024-12-05 07:00:00,6.1541796e-06,9.731888e-16,974939.6,0.0,85668.01,2.491065e-14,4.385382e-14,0.99121094,-5.2360535,4.1064263e-15,-0.91988015,3.2755673e-15,1.5785985e-14,91.92743
2024-12-05 08:00:00,1.616478e-05,9.363352e-16,989875.5,0.0,85595.91,7.535639e-14,7.9047886e-14,0.9926758,-4.7868958,3.902026e-15,-1.2545848,3.0806912e-15,2.943479e-14,91.010735
2024-12-05 09:00:00,1.8447638e-05,8.4220984e-16,999661.5,0.0,85503.39,1.388889e-13,1.086076e-13,0.99194336,-4.221863,3.5596526e-15,-1.5188193,2.7885726e-15,4.243828e-14,89.77368
2024-12-05 10:00:00,1.2350083e-05,8.0341e-16,979529.5,0.0,85374.02,1.5223937e-14,1.9699525e-14,0.986084,-3.946869,3.5223564e-15,-1.6324334,2.7279168e-15,7.299718e-15,88.464516
2024-12-05 11:00:00,9.045005e-06,8.570137e-16,962712.4,0.0,85229.07,1.7802739e-16,1.1270875e-16,0.98999023,-4.3411255,3.577004e-15,-1.4105611,2.997853e-15,4.4129103e-17,87.785965
2024-12-05 12:00:00,3.621578e-05,9.58001e-16,961572.56,0.0,85108.84,9.206525e-14,5.4498076e-14,0.99194336,-4.9482727,3.7487374e-15,-1.2599595,3.412201e-15,2.1420367e-14,87.24476
2024-12-05 13:00:00,0.00012712477,1.0100428e-15,998667.1,0.0,84999.055,5.3734794e-13,3.389511e-13,0.99365234,-4.913513,3.8025194e-15,-1.0102851,3.6116947e-15,1.3528068e-13,87.26393
2024-12-05 14:00:00,0.0002002716,1.0438704e-15,1.0119746e+06,0.0,84887.62,4.6429527e-13,3.0331293e-13,0.99487305,-4.464081,3.837307e-15,-0.5078672,3.7591475e-15,1.2173595e-13,88.463715
2024-12-05 15:00:00,0.0003045082,1.0980971e-15,1.0144773e+06,0.0,84828.95,2.0934365e-12,1.2558844e-12,0.99438477,-4.1302185,4.0939474e-15,-0.0019235611,4.0245593e-15,5.186962e-13,89.015495
2024-12-05 16:00:00,0.00034847262,1.3796011e-15,1.0133564e+06,0.0,84850.37,5.1647575e-13,2.7056138e-13,0.99487305,-3.4845276,5.578876e-15,0.14861405,4.930091e-15,1.1249335e-13,88.1674
2024-12-05 17:00:00,0.00035209657,1.6229505e-15,1.0239015e+06,0.0,84931.48,2.1342927e-12,9.894308e-13,0.9946289,-3.261444,7.133522e-15,0.061685264,5.9171545e-15,3.966827e-13,89.1016
2024-12-05 18:00:00,0.00033388135,2.597755e-15,1.0374606e+06,0.0,85053.37,2.952305e-12,1.7110757e-12,0.9951172,-3.8522034,1.2153473e-14,0.36526793,9.822007e-15,6.306067e-13,91.79003
2024-12-05 19:00:00,0.00030899048,5.6536446e-15,1.0378427e+06,1955.5664,85177.16,2.9487524e-12,2.0028423e-12,0.99560547,-2.6513672,3.1766256e-14,0.9578739,2.1108154e-14,6.5836225e-13,93.01717
2024-12-05 20:00:00,0.00027313235,6.3042007e-15,1.02892194e+06,22099.219,85296.76,2.8901326e-12,1.7661428e-12,0.9958496,-2.2616272,4.4436677e-14,1.646209,2.4383358e-14,6.0063066e-13,94.08454
2024-12-05 21:00:00,0.0002134323,4.795057e-15,1.02164675e+06,39431.25,85386.234,2.782663e-12,1.5361046e-12,0.9963379,-2.566742,4.1730508e-14,1.7780085,1.952626e-14,5.4645177e-13,94.22343
2024-12-05 22:00:00,0.00013685226,3.8323603e-15,1.0156001e+06,39923.438,85453.09,1.9273472e-12,1.0320633e-12,0.9692383,-2.7610168,3.9024343e-14,1.8519723,1.619598e-14,3.669287e-13,93.86928
2024-12-05 23:00:00,6.654262e-05,3.4171151e-15,977816.25,20158.594,85505.38,8.930634e-13,5.4045657e-13,0.7182617,-2.9049988,3.370916e-14,2.1740155,1.4454998e-14,1.8596236e-13,93.11749
2024-12-06 00:00:00,2.3025274e-05,3.0553605e-15,906257.5,3.490734,85555.03,3.3784087e-13,3.4083847e-13,0.48120117,-3.3503113,2.4924507e-14,2.0835075,1.3174803e-14,1.0269563e-13,92.991844
2024-12-06 01:00:00,1.2755394e-05,2.6140652e-15,896155.44,0.0,85602.07,2.2087887e-13,3.260725e-13,0.42785645,-4.039276,1.7499902e-14,1.8289104,1.1742629e-14,9.311996e-14,92.956474
2024-12-06 02:00:00,1.2061e-05,2.058568e-15,879487.5,0.0,85630.7,1.4727108e-13,2.2293278e-13,0.42822266,-4.771454,1.15880324e-14,1.2505382,9.517945e-15,6.275536e-14,92.91995
2024-12-06 03:00:00,7.775427e-06,1.6822647e-15,861370.0,0.0,85634.81,9.123259e-14,1.8113289e-13,0.4593506,-5.6816406,7.6189055e-15,1.0386128,7.639722e-15,4.81698e-14,93.01906
2024-12-06 04:00:00,6.2376257e-06,1.339761e-15,847060.5,0.0,85621.03,4.714285e-14,1.2406742e-13,0.63012695,-6.781372,4.9838605e-15,0.8173772,5.861631e-15,3.1252778e-14,92.976555
2024-12-06 05:00:00,5.8189034e-06,1.0926034e-15,842189.94,0.0,85610.75,3.196055e-14,1.07941434e-13,0.9067383,-7.6753235,3.7626152e-15,0.4560218,4.6386637e-15,2.6444126e-14,93.12525
2024-12-06 06:00:00,5.39124e-06,8.8535955e-16,891807.4,0.0,85605.805,3.0753188e-14,9.020563e-14,0.94970703,-7.950348,3.2881688e-15,0.1280371,3.7105735e-15,2.3238357e-14,93.26463
2024-12-06 07:00:00,3.518164e-06,7.123233e-16,922001.44,0.0,85598.08,2.5493498e-14,5.6107903e-14,0.98950195,-7.5505066,3.2509141e-15,0.06056136,2.9421001e-15,1.5112913e-14,93.390396
2024-12-06 08:00:00,1.5061348e-06,5.644677e-16,927579.44,0.0,85576.086,1.4849253e-14,2.3037135e-14,0.99438477,-7.0289,3.3256407e-15,-0.026108548,2.3072839e-15,6.37164e-15,93.368
2024-12-06 09:00:00,9.4957653e-07,5.271431e-16,922673.25,0.0,85547.61,2.2329372e-14,2.6569026e-14,0.99316406,-6.9242554,3.8562903e-15,-0.2948426,2.1406848e-15,7.591151e-15,93.59496
2024-12-06 10:00:00,1.1831521e-06,5.3116033e-16,906154.6,0.0,85519.18,3.384793e-14,3.3612104e-14,0.94799805,-7.2280884,4.6265075e-15,-0.58739257,2.1000234e-15,1.0016303e-14,93.88132
2024-12-06 11:00:00,1.5944242e-06,5.470936e-16,898876.75,0.0,85484.93,5.072332e-14,4.427015e-14,0.8845215,-7.581482,5.4071356e-15,-0.75114185,2.0759325e-15,1.3739015e-14,93.92559
2024-12-06 12:00:00,1.7963349e-06,5.939265e-16,902658.0,0.0,85449.016,6.170065e-14,5.0875977e-14,0.8676758,-7.8385925,6.2467392e-15,-0.7685777,2.1684103e-15,1.6271708e-14,93.75157
2024-12-06 13:00:00,1.949817e-06,6.8415857e-16,905132.1,0.0,85418.01,6.886159e-14,5.676016e-14,0.92456055,-8.193085,7.1297135e-15,-0.7978828,2.4252307e-15,1.8603178e-14,93.36068
2024-12-06 14:00:00,1.1998414e-05,8.408152e-16,920370.44,0.0,85401.67,2.1699309e-13,1.613154e-13,0.97680664,-8.532776,8.1983065e-15,-0.7108253,2.8929527e-15,7.371881e-14,92.441315
2024-12-06 15:00:00,2.9444695e-05,1.0950442e-15,930235.1,0.0,85390.22,4.1078252e-13,1.8635095e-13,0.99072266,-8.481445,9.2564845e-15,-0.40935338,3.6429193e-15,9.123258e-14,90.70027
2024-12-06 16:00:00,1.6224385e-05,1.4424227e-15,932963.4,0.0,85394.71,8.223977e-14,3.910761e-14,0.986084,-8.128204,1.0019763e-14,-0.13300514,4.6560033e-15,1.7527646e-14,89.169975
2024-12-06 17:00:00,4.2527918e-06,1.924684e-15,903033.06,0.0,85418.64,1.5809576e-13,1.0771942e-13,0.9519043,-8.056885,1.10501885e-14,0.052553058,6.1843074e-15,4.3395846e-14,88.539696
2024-12-06 18:00:00,1.7154216e-05,2.707084e-15,921467.3,0.0,85467.13,7.172041e-13,5.051515e-13,0.90234375,-7.977661,1.3919421e-14,0.19854897,8.895712e-15,1.8346435e-13,89.34289
2024-12-06 19:00:00,2.6953221e-05,3.0801997e-15,935934.3,5449.2188,85513.52,6.408208e-13,4.7872817e-13,0.88671875,-7.52594,1.6896207e-14,0.3986792,1.0561083e-14,1.5465407e-13,89.83377
2024-12-06 20:00:00,2.1350384e-05,2.7757604e-15,927766.6,49176.562,85554.38,4.1533443e-13,3.4916514e-13,0.8959961,-7.105377,1.9130532e-14,0.62689906,1.02141924e-14,1.04277704e-13,90.05131
2024-12-06 21:00:00,1.39236445e-05,2.385417e-15,927758.25,76443.75,85599.016,2.549072e-13,2.5968117e-13,0.8618164,-6.835907,2.1545266e-14,0.9351979,9.725062e-15,7.6189055e-14,90.33261
2024-12-06 22:00:00,1.0022521e-05,1.9216982e-15,906360.2,69046.875,85648.875,1.7735813e-13,2.1987967e-13,0.9511719,-6.906952,1.9914626e-14,1.1922855,8.476149e-15,6.3143935e-14,90.496796
2024-12-06 23:00:00,9.250642e-06,1.5681068e-15,894177.25,22345.312,85688.586,1.4854785e-13,2.1344038e-13,0.9375,-7.2390137,1.5633328e-14,1.266588,7.050372e-15,5.920264e-14,90.56849
2024-12-07 00:00:00,9.4771385e-06,1.3691186e-15,883441.6,0.031515956,85725.05,1.4110935e-13,2.2298831e-13,0.9133301,-7.6367188,1.2184698e-14,1.236248,6.0427606e-15,6.278311e-14,90.58331
2024-12-07 01:00:00,1.0010601e-05,1.2434365e-15,857166.75,0.0,85766.484,1.4743773e-13,2.4980018e-13,0.861084,-8.058136,9.738738e-15,1.1686581,5.3143097e-15,7.0915496e-14,90.409096
2024-12-07 02:00:00,8.010864e-06,1.1085467e-15,822209.2,0.0,85812.56,1.1282643e-13,1.9473313e-13,0.79907227,-8.646851,7.7368675e-15,1.0046059,4.6344743e-15,5.438705e-14,90.24526
2024-12-07 03:00:00,4.886091e-06,9.824275e-16,813820.8,0.0,85850.516,6.8389745e-14,1.2623237e-13,0.8132324,-9.236908,6.3265365e-15,0.8236889,4.069001e-15,3.2349123e-14,90.06736
2024-12-07 04:00:00,4.3332575e-06,9.181834e-16,803053.6,0.0,85873.19,7.452373e-14,1.413314e-13,0.7338867,-9.725281,5.833875e-15,0.6207179,3.8103853e-15,3.444467e-14,90.21325
2024-12-07 05:00:00,7.1525574e-06,9.267965e-16,808484.6,0.0,85901.93,1.062761e-13,1.7591484e-13,0.70336914,-9.982758,6.075002e-15,0.53766114,3.8937325e-15,4.5657922e-14,90.18947
2024-12-07 06:00:00,1.14142895e-05,9.510621e-16,847383.2,0.0,85932.055,9.65894e-14,1.498246e-13,0.77124023,-9.787659,6.552051e-15,0.48896974,3.9794616e-15,4.027334e-14,90.23901
2024-12-07 07:00:00,7.036328e-06,1.016548e-15,889770.1,0.0,85955.66,7.024936e-14,1.1651793e-13,0.84277344,-9.084991,7.07769e-15,0.40556633,4.2709913e-15,3.1030734e-14,90.43265
2024-12-07 08:00:00,4.136562e-06,1.0633857e-15,878648.56,0.0,85984.6,7.1970214e-14,1.2473356e-13,0.7233887,-8.547272,7.1003096e-15,0.3113854,4.5005783e-15,3.222423e-14,90.76541
2024-12-07 09:00:00,5.77867e-06,9.848902e-16,845989.3,0.0,86006.22,1.0594304e-13,1.7091883e-13,0.65478516,-8.708405,6.2311267e-15,0.16025305,4.206768e-15,4.5768944e-14,91.220184
2024-12-07 10:00:00,7.5608496e-06,8.894817e-16,841109.44,0.0,86012.87,1.2712058e-13,1.9273473e-13,0.65527344,-9.226746,5.490401e-15,0.27474403,3.8511594e-15,5.5372377e-14,91.32231
2024-12-07 11:00:00,8.08537e-06,8.252978e-16,846165.06,0.0,86019.305,1.3294922e-13,2.0744523e-13,0.6381836,-9.483368,4.9925473e-15,0.32944465,3.6184854e-15,6.0174095e-14,91.43001
2024-12-07 12:00:00,9.059906e-06,7.9298547e-16,864783.44,0.0,86014.23,1.3006263e-13,2.080558e-13,0.6237793,-9.515472,4.796516e-15,0.31996536,3.496336e-15,5.87308e-14,91.55459
2024-12-07 13:00:00,9.9390745e-06,7.8626797e-16,882958.75,0.0,86012.67,1.2112535e-13,1.9506619e-13,0.72753906,-9.261017,4.7774924e-15,0.28096414,3.4973097e-15,5.4109495e-14,91.72395
2024-12-07 14:00:00,1.065433e-05,7.845528e-16,915408.9,0.0,86019.28,1.0230705e-13,1.7019719e-13,0.8630371,-8.892548,4.7687667e-15,0.28421187,3.4907494e-15,4.5560777e-14,91.826805
2024-12-07 15:00:00,9.885431e-06,8.1340156e-16,944738.0,0.0,86031.21,6.3421504e-14,1.1174395e-13,0.9094238,-8.406647,4.879777e-15,0.47640467,3.536667e-15,2.5993102e-14,91.7335
2024-12-07 16:00:00,8.586048e-06,8.0316845e-16,946024.5,0.0,86046.59,6.564194e-14,1.1335377e-13,0.88671875,-8.013916,4.7028366e-15,0.6565213,3.3818741e-15,3.0031533e-14,91.58766
2024-12-07 17:00:00,6.3449143e-06,7.522217e-16,935620.06,0.0,86057.85,4.6532223e-14,8.7152514e-14,0.78027344,-7.7999573,4.2813157e-15,0.7635095,3.0723988e-15,2.207956e-14,91.50471
2024-12-07 18:00:00,4.786253e-06,7.0581577e-16,902866.9,0.0,86078.43,5.016821e-14,9.414691e-14,0.64575195,-7.7841187,3.9065973e-15,0.81135726,2.8024462e-15,2.5257579e-14,91.579346
2024-12-07 19:00:00,3.8444996e-06,6.4901787e-16,881665.94,7113.867,86102.19,4.835029e-14,8.837379e-14,0.54785156,-8.004913,3.568326e-15,0.86850405,2.5084364e-15,2.3932248e-14,91.53428
2024-12-07 20:00:00,4.173815e-06,6.005836e-16,852821.6,74812.5,86125.27,3.6526338e-14,6.419865e-14,0.49316406,-8.225983,3.2873012e-15,0.93508065,2.264797e-15,1.8117454e-14,90.95735
2024-12-07 21:00:00,2.642721e-06,5.7064054e-16,837850.3,123750.0,86145.76,2.3578363e-14,4.2355042e-14,0.3942871,-8.19223,3.1502578e-15,1.0484574,2.1043432e-15,1.2073677e-14,90.02259
2024-12-07 22:00:00,7.612631e-07,5.9407413e-16,807847.75,109996.875,86160.984,4.4547733e-15,6.8764494e-15,0.3043213,-8.11438,3.1927586e-15,0.8999059,2.1712114e-15,2.4745837e-15,89.23376
2024-12-07 23:00:00,2.3338943e-07,6.3089587e-16,770965.2,34987.5,86172.88,1.0009366e-15,1.4424275e-15,0.21942139,-8.268921,3.306383e-15,0.65330696,2.300538e-15,6.416389e-16,88.376114
2024-12-08 00:00:00,2.3120084e-08,6.6292806e-16,729321.94,0.0,86184.164,0.0,0.0,0.33569336,-8.445648,3.4668449e-15,0.33777452,2.4274052e-15,0.0,86.942856
2024-12-08 01:00:00,2.0040897e-08,6.980918e-16,733651.7,0.0,86199.73,0.0,0.0,0.6069336,-8.775726,3.700165e-15,-0.03678584,2.5750507e-15,0.0,85.88917
2024-12-08 02:00:00,5.874317e-08,7.5433324e-16,758060.0,0.0,86220.14,0.0,0.0,0.8198242,-9.252777,4.0419057e-15,-0.29430103,2.78901e-15,0.0,85.52463
2024-12-08 03:00:00,1.3276002e-07,8.478462e-16,821677.75,0.0,86249.44,3.1615357e-15,4.1581364e-15,0.9523926,-9.753632,4.5276283e-15,-0.25248766,3.116432e-15,2.0591227e-15,84.71242
2024-12-08 04:00:00,1.1403113e-06,1.019152e-15,857068.56,0.0,86281.44,4.296563e-14,6.139533e-14,0.9584961,-10.029999,5.1902926e-15,-0.009820938,3.6637406e-15,3.042011e-14,83.4409
2024-12-08 05:00:00,6.136298e-06,1.27633e-15,883247.25,0.0,86322.57,3.8108463e-14,5.5247477e-14,0.92871094,-10.124115,6.224188e-15,0.29904556,4.4686583e-15,2.7408633e-14,82.92479
2024-12-08 06:00:00,1.089871e-05,1.6540589e-15,894483.6,0.0,86366.734,1.6465999e-14,2.3647752e-14,0.8779297,-9.948029,7.6189055e-15,0.5580423,5.5892795e-15,1.1702445e-14,83.265015
2024-12-08 07:00:00,1.0687112e-05,2.0799347e-15,901759.2,0.0,86417.2,1.3128398e-14,2.266245e-14,0.88061523,-9.481689,8.958112e-15,0.6930392,6.8088002e-15,9.679758e-15,85.06201
2024-12-08 08:00:00,1.0210275e-05,2.426023e-15,931661.75,0.0,86465.1,2.912948e-14,5.7731604e-14,0.88256836,-8.853729,9.558326e-15,0.80519867,7.684925e-15,2.1690982e-14,87.77982
2024-12-08 09:00:00,4.2662023e-06,2.4520575e-15,929836.9,0.0,86511.93,7.996381e-14,1.9595438e-13,0.8574219,-8.289703,8.975459e-15,0.54891515,7.514827e-15,6.453171e-14,90.05774
2024-12-08 10:00:00,4.74453e-06,2.159911e-15,921652.75,0.0,86562.06,9.720003e-14,2.2448711e-13,0.7546387,-8.319702,7.9450335e-15,0.30918217,6.441858e-15,6.863954e-14,91.361145
